Pavarde           Vardas            Galutinis vid.  Galutinis med.  
Pavarde58717      Vardas65336       2.24            2.60
Pavarde13532      Vardas18197       2.24            1.80
Pavarde12300      Vardas608         2.24            1.40
Pavarde47495      Vardas36966       2.24            2.20
Pavarde68008      Vardas49367       2.24            1.80
Pavarde52160      Vardas78998       2.24            1.80
Pavarde75706      Vardas89192       2.24            2.20
Pavarde3298       Vardas9110        2.24            1.80
Pavarde28784      Vardas58266       2.24            1.80
Pavarde49671      Vardas14230       2.24            2.60
Pavarde52756      Vardas47593       2.24            1.80
Pavarde93632      Vardas17196       2.24            2.20
Pavarde83747      Vardas82397       2.24            2.20
Pavarde96190      Vardas9520        2.24            1.80
Pavarde65683      Vardas46481       2.24            1.80
Pavarde36461      Vardas88005       2.24            2.20
Pavarde45350      Vardas41583       2.24            1.80
Pavarde39557      Vardas47895       2.24            1.80
Pavarde64127      Vardas20639       2.24            2.00
Pavarde13197      Vardas67018       2.24            1.80
Pavarde26991      Vardas46050       2.24            1.80
Pavarde28170      Vardas20970       2.24            1.80
Pavarde46928      Vardas88375       2.24            2.20
Pavarde62636      Vardas26423       2.24            1.80
Pavarde59796      Vardas48450       2.24            2.20
Pavarde2144       Vardas87057       2.24            1.80
Pavarde20930      Vardas32745       2.24            2.20
Pavarde16216      Vardas42331       2.24            1.80
Pavarde58336      Vardas78706       2.24            1.80
Pavarde66904      Vardas40281       2.24            1.80
Pavarde96235      Vardas27139       2.24            2.20
Pavarde77182      Vardas33897       2.24            2.20
Pavarde96158      Vardas43085       2.24            1.80
Pavarde14632      Vardas41962       2.24            1.80
Pavarde3418       Vardas16447       2.24            1.80
Pavarde12054      Vardas52124       2.24            1.80
Pavarde39260      Vardas27772       2.24            1.80
Pavarde63019      Vardas14427       2.24            1.80
Pavarde77833      Vardas90685       2.24            1.80
Pavarde62073      Vardas40810       2.24            1.80
Pavarde32182      Vardas88874       2.24            1.40
Pavarde36886      Vardas94039       2.24            1.80
Pavarde62063      Vardas72977       2.24            1.40
Pavarde52946      Vardas11035       2.24            1.80
Pavarde35969      Vardas58028       2.24            1.80
Pavarde2281       Vardas69849       2.24            1.80
Pavarde23185      Vardas87522       2.24            1.80
Pavarde78908      Vardas24930       2.24            1.80
Pavarde17466      Vardas31460       2.24            1.80
Pavarde62859      Vardas90113       2.24            1.80
Pavarde93311      Vardas7557        2.24            1.80
Pavarde77210      Vardas73543       2.24            1.80
Pavarde29726      Vardas33989       2.24            1.80
Pavarde14601      Vardas71611       2.24            1.80
Pavarde83444      Vardas48434       2.24            2.20
Pavarde26590      Vardas29669       2.24            1.80
Pavarde91080      Vardas98421       2.24            2.20
Pavarde55665      Vardas68722       2.24            1.80
Pavarde66679      Vardas59149       2.24            1.80
Pavarde13103      Vardas82149       2.24            2.20
Pavarde16903      Vardas46252       2.24            2.20
Pavarde39846      Vardas76117       2.24            1.40
Pavarde88070      Vardas38890       2.24            1.40
Pavarde62394      Vardas37383       2.24            2.20
Pavarde23594      Vardas9522        2.24            1.80
Pavarde40614      Vardas36459       2.24            2.20
Pavarde93837      Vardas15310       2.24            1.80
Pavarde81208      Vardas41234       2.24            1.80
Pavarde73756      Vardas17683       2.24            2.20
Pavarde64899      Vardas30814       2.24            1.80
Pavarde82411      Vardas52753       2.24            1.40
Pavarde60573      Vardas16801       2.24            1.80
Pavarde97383      Vardas20760       2.24            1.80
Pavarde77032      Vardas74257       2.24            2.20
Pavarde36618      Vardas22399       2.24            1.80
Pavarde93037      Vardas38956       2.24            1.40
Pavarde788        Vardas97184       2.24            1.80
Pavarde98463      Vardas26693       2.24            1.40
Pavarde20119      Vardas53499       2.24            1.40
Pavarde30548      Vardas31925       2.24            1.40
Pavarde45717      Vardas67329       2.24            2.00
Pavarde22219      Vardas88730       2.24            1.80
Pavarde7011       Vardas37463       2.24            1.80
Pavarde67102      Vardas68348       2.24            1.80
Pavarde75202      Vardas30113       2.24            2.20
Pavarde21827      Vardas19471       2.24            2.20
Pavarde1652       Vardas97779       2.24            1.80
Pavarde57163      Vardas79658       2.24            1.80
Pavarde19441      Vardas55701       2.24            2.20
Pavarde61436      Vardas35425       2.24            1.80
Pavarde19150      Vardas77984       2.24            1.80
Pavarde49728      Vardas42160       2.24            1.80
Pavarde43551      Vardas13909       2.24            2.20
Pavarde2520       Vardas23801       2.24            1.80
Pavarde71678      Vardas46850       2.24            2.20
Pavarde44805      Vardas91320       2.24            1.80
Pavarde63025      Vardas78968       2.24            1.40
Pavarde74057      Vardas89798       2.24            1.40
Pavarde73764      Vardas40811       2.24            1.80
Pavarde66181      Vardas71228       2.24            2.00
Pavarde21947      Vardas61627       2.24            1.80
Pavarde32596      Vardas693         2.24            2.20
Pavarde20692      Vardas65590       2.24            2.20
Pavarde51287      Vardas43791       2.24            1.80
Pavarde15817      Vardas20315       2.24            1.80
Pavarde36764      Vardas39720       2.24            1.40
Pavarde86350      Vardas79827       2.24            1.80
Pavarde92017      Vardas52087       2.24            1.80
Pavarde1013       Vardas94007       2.28            1.40
Pavarde1984       Vardas58651       2.28            2.60
Pavarde75941      Vardas77297       2.28            1.80
Pavarde30122      Vardas71255       2.28            1.80
Pavarde34026      Vardas51935       2.28            2.20
Pavarde84945      Vardas58936       2.28            1.80
Pavarde12435      Vardas53957       2.28            2.20
Pavarde5899       Vardas41188       2.28            2.20
Pavarde68165      Vardas39745       2.28            1.80
Pavarde58596      Vardas52324       2.28            1.80
Pavarde40921      Vardas3406        2.28            2.20
Pavarde64184      Vardas39650       2.28            1.80
Pavarde20347      Vardas57450       2.28            1.80
Pavarde87563      Vardas63315       2.28            2.20
Pavarde68968      Vardas59161       2.28            1.40
Pavarde49906      Vardas59606       2.28            1.80
Pavarde31374      Vardas8755        2.28            1.80
Pavarde60407      Vardas6549        2.28            2.20
Pavarde8516       Vardas5023        2.28            1.80
Pavarde87230      Vardas46072       2.28            1.80
Pavarde75764      Vardas83985       2.28            1.40
Pavarde68551      Vardas93874       2.28            2.20
Pavarde78567      Vardas68509       2.28            1.80
Pavarde55450      Vardas72756       2.28            2.20
Pavarde6698       Vardas91193       2.28            2.20
Pavarde90760      Vardas42573       2.28            1.80
Pavarde290        Vardas21427       2.28            1.80
Pavarde17204      Vardas31406       2.28            2.20
Pavarde60539      Vardas65485       2.28            2.20
Pavarde40826      Vardas6947        2.28            1.80
Pavarde19398      Vardas59420       2.28            2.20
Pavarde84262      Vardas98736       2.28            1.80
Pavarde34513      Vardas25731       2.28            1.80
Pavarde51519      Vardas76534       2.28            2.20
Pavarde15892      Vardas36577       2.28            2.20
Pavarde22449      Vardas32507       2.28            1.80
Pavarde28285      Vardas89712       2.28            2.20
Pavarde32321      Vardas88624       2.28            1.80
Pavarde18179      Vardas21499       2.28            1.80
Pavarde27394      Vardas76836       2.28            1.40
Pavarde89178      Vardas25359       2.28            1.80
Pavarde79175      Vardas41591       2.28            2.20
Pavarde12172      Vardas48507       2.28            1.80
Pavarde3039       Vardas21136       2.28            2.20
Pavarde75456      Vardas76910       2.28            1.80
Pavarde72107      Vardas95504       2.28            1.80
Pavarde88939      Vardas67653       2.28            2.20
Pavarde83356      Vardas12649       2.28            2.20
Pavarde20606      Vardas76294       2.28            1.40
Pavarde27203      Vardas24588       2.28            1.40
Pavarde59517      Vardas95706       2.28            2.20
Pavarde7543       Vardas14906       2.28            1.80
Pavarde4211       Vardas23688       2.28            2.60
Pavarde68043      Vardas69437       2.28            1.80
Pavarde38552      Vardas95122       2.28            2.20
Pavarde92932      Vardas51302       2.28            1.80
Pavarde473        Vardas35315       2.28            2.20
Pavarde81219      Vardas61131       2.28            2.20
Pavarde56243      Vardas46605       2.28            2.20
Pavarde6333       Vardas15674       2.28            1.80
Pavarde1133       Vardas63524       2.28            2.20
Pavarde23772      Vardas15978       2.28            1.80
Pavarde72938      Vardas32677       2.28            1.80
Pavarde82117      Vardas50522       2.28            1.80
Pavarde42527      Vardas34460       2.28            2.20
Pavarde96516      Vardas99778       2.28            1.40
Pavarde18516      Vardas21987       2.28            1.80
Pavarde27349      Vardas75295       2.28            1.80
Pavarde22320      Vardas56492       2.28            1.80
Pavarde14675      Vardas3232        2.28            2.20
Pavarde72524      Vardas92976       2.28            2.20
Pavarde94382      Vardas7670        2.28            2.20
Pavarde15575      Vardas67535       2.28            1.80
Pavarde44189      Vardas64931       2.28            2.20
