Pavarde           Vardas            Galutinis vid.  Galutinis med.  
Pavarde96106      Vardas28293       5.00            4.80
Pavarde18611      Vardas75890       5.00            5.20
Pavarde92374      Vardas28097       5.00            4.80
Pavarde31204      Vardas69417       5.00            5.00
Pavarde40866      Vardas95015       5.00            4.60
Pavarde83190      Vardas28292       5.00            5.00
Pavarde21745      Vardas56695       5.00            4.40
Pavarde25562      Vardas37589       5.00            4.80
Pavarde86387      Vardas36998       5.00            5.20
Pavarde2215       Vardas6766        5.00            5.00
Pavarde42310      Vardas21108       5.00            5.20
Pavarde37480      Vardas57713       5.00            5.20
Pavarde59017      Vardas29070       5.00            4.60
Pavarde38608      Vardas54012       5.00            5.20
Pavarde66280      Vardas38615       5.00            5.00
Pavarde63194      Vardas12041       5.00            5.00
Pavarde44573      Vardas25577       5.00            5.00
Pavarde90114      Vardas92286       5.00            4.40
Pavarde99010      Vardas72616       5.00            5.00
Pavarde81872      Vardas27787       5.00            4.60
Pavarde92637      Vardas16559       5.00            5.00
Pavarde67881      Vardas17123       5.00            4.60
Pavarde20863      Vardas18935       5.00            5.00
Pavarde74204      Vardas84669       5.00            5.20
Pavarde34339      Vardas23375       5.00            5.40
Pavarde42675      Vardas70334       5.00            5.20
Pavarde53398      Vardas41095       5.00            4.40
Pavarde88752      Vardas85622       5.00            5.60
Pavarde90876      Vardas30352       5.00            5.00
Pavarde78133      Vardas98605       5.00            5.00
Pavarde26485      Vardas20792       5.00            4.80
Pavarde38680      Vardas94836       5.00            5.00
Pavarde18769      Vardas81501       5.00            4.60
Pavarde13993      Vardas92841       5.00            4.60
Pavarde9399       Vardas17084       5.00            4.80
Pavarde27443      Vardas82328       5.00            5.00
Pavarde74445      Vardas87073       5.00            4.60
Pavarde16497      Vardas70255       5.00            5.20
Pavarde57497      Vardas33824       5.00            5.00
Pavarde43792      Vardas40791       5.00            5.20
Pavarde8853       Vardas89247       5.00            4.60
Pavarde65314      Vardas47820       5.00            5.00
Pavarde64136      Vardas70412       5.00            5.20
Pavarde8940       Vardas27848       5.00            5.00
Pavarde69815      Vardas54538       5.00            4.20
Pavarde3324       Vardas40372       5.00            5.40
Pavarde70441      Vardas48522       5.00            4.80
Pavarde31599      Vardas77158       5.00            5.40
Pavarde80037      Vardas19236       5.00            5.00
Pavarde72689      Vardas9335        5.00            4.20
Pavarde42611      Vardas62515       5.00            5.00
Pavarde3375       Vardas77531       5.00            4.60
Pavarde16380      Vardas71379       5.00            5.20
Pavarde82650      Vardas70532       5.00            4.60
Pavarde71824      Vardas53134       5.00            4.60
Pavarde85944      Vardas66052       5.00            5.00
Pavarde93000      Vardas96023       5.00            5.00
Pavarde15631      Vardas96632       5.04            5.20
Pavarde11668      Vardas28020       5.04            5.40
Pavarde45284      Vardas66561       5.04            5.00
Pavarde96183      Vardas23973       5.04            4.80
Pavarde32688      Vardas40100       5.04            5.00
Pavarde24723      Vardas30074       5.04            4.80
Pavarde20699      Vardas22582       5.04            5.20
Pavarde78442      Vardas68592       5.04            5.00
Pavarde10297      Vardas93567       5.04            4.60
Pavarde91258      Vardas40157       5.04            4.60
Pavarde14742      Vardas29407       5.04            5.40
Pavarde80909      Vardas42501       5.04            5.00
Pavarde81175      Vardas63630       5.04            4.80
Pavarde1402       Vardas18398       5.04            5.00
Pavarde79126      Vardas13536       5.04            5.00
Pavarde59129      Vardas48212       5.04            5.20
Pavarde1900       Vardas95952       5.04            4.40
Pavarde95614      Vardas19047       5.04            4.20
Pavarde39734      Vardas44855       5.04            5.00
Pavarde80595      Vardas59221       5.04            5.00
Pavarde60284      Vardas55715       5.04            4.80
Pavarde35858      Vardas91224       5.04            4.80
Pavarde87729      Vardas52754       5.04            5.00
Pavarde45168      Vardas94146       5.04            4.60
Pavarde32393      Vardas16639       5.04            4.60
Pavarde97484      Vardas9431        5.04            4.80
Pavarde40057      Vardas50579       5.04            5.00
Pavarde51008      Vardas33663       5.04            5.00
Pavarde33687      Vardas26362       5.04            4.80
Pavarde79263      Vardas70479       5.04            4.20
Pavarde93743      Vardas44721       5.04            5.20
Pavarde5598       Vardas88830       5.04            5.60
Pavarde93173      Vardas12359       5.04            5.00
Pavarde85223      Vardas75763       5.04            4.80
Pavarde62682      Vardas48962       5.04            4.80
Pavarde56787      Vardas85478       5.04            4.60
Pavarde75274      Vardas26626       5.04            5.40
Pavarde16660      Vardas9236        5.04            5.00
Pavarde14200      Vardas91485       5.04            5.20
Pavarde28394      Vardas44152       5.04            4.60
Pavarde30988      Vardas1746        5.04            5.00
Pavarde26876      Vardas32805       5.04            4.60
Pavarde901        Vardas28424       5.04            4.20
Pavarde49912      Vardas50716       5.04            4.60
Pavarde80609      Vardas85045       5.04            5.00
Pavarde44890      Vardas94235       5.04            4.60
Pavarde42140      Vardas81133       5.04            5.00
Pavarde7517       Vardas983         5.04            5.20
Pavarde84711      Vardas18391       5.04            5.20
Pavarde82390      Vardas10246       5.04            4.60
Pavarde49099      Vardas99662       5.04            5.20
Pavarde82705      Vardas50582       5.04            5.00
Pavarde88073      Vardas61364       5.04            5.60
Pavarde20452      Vardas62859       5.04            5.40
Pavarde2796       Vardas37034       5.04            5.60
Pavarde4243       Vardas78852       5.04            5.60
Pavarde70177      Vardas63963       5.04            5.00
Pavarde67339      Vardas99300       5.04            5.00
Pavarde6902       Vardas58961       5.04            4.60
Pavarde28287      Vardas64448       5.04            5.20
Pavarde94766      Vardas50077       5.04            4.20
Pavarde68301      Vardas50979       5.04            5.20
Pavarde34450      Vardas96317       5.04            5.00
Pavarde66668      Vardas2212        5.04            4.40
Pavarde93453      Vardas33559       5.04            5.60
Pavarde62519      Vardas18331       5.04            5.00
Pavarde44011      Vardas17550       5.04            5.20
Pavarde84143      Vardas84944       5.04            5.00
Pavarde77545      Vardas74412       5.04            4.60
Pavarde3029       Vardas66684       5.04            5.60
Pavarde48342      Vardas8679        5.04            4.80
Pavarde37320      Vardas47223       5.04            5.60
Pavarde69759      Vardas54853       5.04            5.20
Pavarde34891      Vardas55012       5.04            5.00
Pavarde59026      Vardas75844       5.04            5.60
Pavarde67995      Vardas88691       5.04            4.80
Pavarde22494      Vardas77193       5.04            4.60
Pavarde95207      Vardas45031       5.04            5.00
Pavarde47473      Vardas44171       5.04            5.00
Pavarde96045      Vardas99617       5.04            4.80
Pavarde29158      Vardas36012       5.04            5.40
Pavarde16984      Vardas11140       5.04            5.00
Pavarde62282      Vardas83264       5.04            5.00
Pavarde83447      Vardas30774       5.04            5.00
Pavarde96589      Vardas10520       5.04            5.00
Pavarde52684      Vardas76124       5.04            4.60
Pavarde93632      Vardas58621       5.04            5.60
Pavarde10131      Vardas12348       5.04            4.60
Pavarde13362      Vardas66649       5.04            5.20
Pavarde45285      Vardas57172       5.04            5.20
Pavarde9816       Vardas28443       5.04            5.20
Pavarde84836      Vardas58656       5.04            5.00
Pavarde67067      Vardas79837       5.04            5.00
Pavarde37843      Vardas26481       5.04            4.60
Pavarde1300       Vardas58996       5.04            5.20
Pavarde86209      Vardas31053       5.04            5.20
Pavarde18410      Vardas13056       5.04            5.00
Pavarde65544      Vardas43119       5.04            5.00
Pavarde62222      Vardas5871        5.04            5.00
Pavarde45815      Vardas46521       5.04            5.00
Pavarde14827      Vardas8629        5.04            5.20
Pavarde29901      Vardas18942       5.04            4.40
Pavarde25347      Vardas67381       5.04            5.20
Pavarde11965      Vardas77371       5.04            4.60
Pavarde82915      Vardas52926       5.04            4.60
Pavarde59699      Vardas22085       5.04            4.60
Pavarde35203      Vardas71595       5.04            4.60
Pavarde51302      Vardas20752       5.04            5.00
Pavarde66918      Vardas13434       5.04            4.60
Pavarde9542       Vardas3607        5.04            4.80
Pavarde97250      Vardas68683       5.04            5.00
Pavarde97714      Vardas7271        5.04            5.00
Pavarde94137      Vardas83540       5.04            5.00
Pavarde1371       Vardas8027        5.04            5.00
Pavarde42112      Vardas77337       5.04            5.20
Pavarde16607      Vardas77817       5.04            4.60
Pavarde75927      Vardas56549       5.04            4.80
Pavarde61459      Vardas35794       5.04            5.20
Pavarde5640       Vardas77954       5.04            5.00
Pavarde85472      Vardas55657       5.04            5.00
Pavarde95999      Vardas42853       5.04            5.60
Pavarde34428      Vardas23874       5.04            5.20
Pavarde54036      Vardas81556       5.04            5.20
Pavarde64301      Vardas24775       5.04            5.00
Pavarde71862      Vardas49742       5.04            5.20
